name,restaurant_url,title,text,rating
John's Burgers,https://www.tripadvisor.com/Restaurant_Review-g187412-d10541868-Reviews-John_s_Burgers-Kiel_Schleswig_Holstein.html,See my earlier review,"With luck, I was able to get back to John's Burgers (I live 4 hours away) for another fix of a real American burger (--see my initial review--). I can't say I've been to every burger joint in Germany, but I've been to many (including those that call themselves ""American style""). All I can say is that their bacon cheeseburger (served with great sweet potato fries) was the best I've had in the 11 years I've lived in Germany. A real taste of home!",4.0
John's Burgers,https://www.tripadvisor.com/Restaurant_Review-g187412-d10541868-Reviews-John_s_Burgers-Kiel_Schleswig_Holstein.html,A taste of New York,"I'm a New Yorker living in Germany, so when I found out that another expatriate New Yorker opened a NYC-style burger joint in Kiel, the visit was a must. The all-beef Angus burgers were grill-cooked to perfection and really tasty. Sweet potato fries -- always great -- made for too much food. Owner John was flipping burgers at the grill, but made time for friendly conversation. He makes careful choices about which local farms he uses to get his meat, and he does his own bacon. Nice staff -- and more than you'd expect for such a small place. Order and pay at the counter and your food is brought to you at your table, which may be occupied by other eaters as well. Casual and friendly atmosphere, and judging by the crowd, quite busy at mealtimes. I never met John before my lunch there, but even though the restaurant a couple of hours from where I live, I'll be back this summer.",4.0
Il Ristorante Da Cosimo,https://www.tripadvisor.com/Restaurant_Review-g187412-d1039385-Reviews-Il_Ristorante_Da_Cosimo-Kiel_Schleswig_Holstein.html,So good we went twice!,"My wife and I visited this as it was within easy walking distance of our hotel and the food, drinks and service were excellent. We met here with family last for our last meal in Kiel and it was just as good as our first visit so the standard is consistently high!

And it’s great value!",5.0
Il Ristorante Da Cosimo,https://www.tripadvisor.com/Restaurant_Review-g187412-d1039385-Reviews-Il_Ristorante_Da_Cosimo-Kiel_Schleswig_Holstein.html,Service? None to speak of,"We waited 20 minutes for menus. 20 minutes later, no one had even fetched our drinks order. We left snd went elsewhere, which is however no better. Pity, because Cosimo had a promising menu.",1.0
Il Ristorante Da Cosimo,https://www.tripadvisor.com/Restaurant_Review-g187412-d1039385-Reviews-Il_Ristorante_Da_Cosimo-Kiel_Schleswig_Holstein.html,The friendly atmosphrre,We had a nice dinner experience of 14 people...the general atmosphere was great and the service was excellent.especially the waitress. The food portions were ok.but i had better italian food experience elswhere.the pizza was regural .but what was impressive the choco icecream sprinkeled with cacao...a must try...yummmmy.,4.0
Il Ristorante Da Cosimo,https://www.tripadvisor.com/Restaurant_Review-g187412-d1039385-Reviews-Il_Ristorante_Da_Cosimo-Kiel_Schleswig_Holstein.html,Extra point for the service,"On Easter Sunday evening, Da Cosimo was packed full. The atmosphere was lively and friendly. We were 5 people, as starters 2 of us ordered an antipasto nostrano to share, another the tomato soup. The soup was ok, but the mixed antipasto was very disappointing: a few slices of ham (a bit too thickly cut for Parma), some italian salami, and some that I would define 'american style pepperoni', a couple of olives and a few shavings of parmesan cheese for 12,40... waaaay overpriced! Following this we ordered 3 pizzas (Mammaleone in my case, which was a special - see picture, with prawns, courgettes, pine nuts and cherry tomatoes), 1 tuna fish, and one steak in pizzaiola sauce. All the main courses were nice, however nothing stood out. On the other hand, the service was fast despite the full house and our waitress was absolutely lovely, and with an excellent sense of humour. We had a good night, but it probably won't become my favourite Italian in Kiel.",4.0
Il Ristorante Da Cosimo,https://www.tripadvisor.com/Restaurant_Review-g187412-d1039385-Reviews-Il_Ristorante_Da_Cosimo-Kiel_Schleswig_Holstein.html,Not typical Italian,"Situated near a busy intersection in Feldtsrasse, parking facilities are somewhat difficult, so take a taxi from the city centre. More suited to the typical German visitor than a more refined restaurant would be, Da Cosimo caters for the more hurried diner in conditions that are far from intimate, but more than acceptable. the tables are far too close to each other and space is at a premium. A good selection of international cuisine is available, with some interesting wines you might like to look up on a another occasion at the wine shop just across the street. Some Italian-sounding dishes are available, but basically this is a German restaurant with a few extra trimmings, hence the ""average"" rating in my assessment. At times, finding a table can be difficult, so if this is the place you have chosen, do make sure to have a reservation. Again, catering for German guests, this restaurant lacks the delicacy you might expect from a more up-market establishment. Do not expect anything exceptional: the food is ordinary and somewhat over-seasoned, which means that what might be good ingredients are often covered in all-enveloping sauces. Simplicity would be better.",3.0
Medea,https://www.tripadvisor.com/Restaurant_Review-g187412-d12632180-Reviews-Medea-Kiel_Schleswig_Holstein.html,Mouth-watering,"Kebap dish& rotte beete salad are absolutely divine! The flavors are so well-balanced, and the presentation is stunning. Each bite is a burst of culinary delight. I can't get enough of it!""",5.0
Medea,https://www.tripadvisor.com/Restaurant_Review-g187412-d12632180-Reviews-Medea-Kiel_Schleswig_Holstein.html,OUTSTANDING FOOD,"We went there with our friend who lives in Kiel, and loved the food so much we tried to go back next day for lunch so we could taste some other dishes, but they were closed. Whatever spices they are using, they are making sure each spice can be tasted, is not overwhelming and is harmonious with what the other ingredients are.  We loved everything we tried... if we could, we would have eaten more...",5.0
Medea,https://www.tripadvisor.com/Restaurant_Review-g187412-d12632180-Reviews-Medea-Kiel_Schleswig_Holstein.html,Medea Rocks Again,"So nice to be back after a while (due to Coronovirus break) Excellent environment, feeling safe with separators between tables, friendly service, great menu choices and really decent food and at affordable prices. Will be back soon again 😋",5.0
Medea,https://www.tripadvisor.com/Restaurant_Review-g187412-d12632180-Reviews-Medea-Kiel_Schleswig_Holstein.html,Excellent service with amazingly yummy food,"We went with group of friends. We were mesmerised with food. My favorite dish was chicken salad, beetroot salad and Chatschapouri. I have even tried in Georgia. This was so yummy :)) felt like back home",5.0
Medea,https://www.tripadvisor.com/Restaurant_Review-g187412-d12632180-Reviews-Medea-Kiel_Schleswig_Holstein.html,"Delicious food, unexpected taste, very friendly service, great wines - a must-go in Kiel","This is one of the best places to go in Kiel. Medea offers a variety of Georgian-Mediterranian dishes at reasonable prices. The concept is to pick 3 or more dishes and share with your company. The tastes are unexpected, mouth-watering and just delicious. The service is vigilant, friendly, helpful and always with a smile for the customer. Everyone is welcome here.

Make sure you do not miss this place while in Kiel. If you are a resident: make sure this is going to be your favorite place to go whenever you feel you want to have something special for yourself and your friends and family.",5.0
Medea,https://www.tripadvisor.com/Restaurant_Review-g187412-d12632180-Reviews-Medea-Kiel_Schleswig_Holstein.html,Great food with very different delicious taste!,"Beautiful combinations of tastes in every dish - a real find! Hoping to come back again to Kiel and visit this nice place!! P.s. portions are very big, so bring an empty stomach, it’s hard to stop even when you’re full :)",5.0
Medea,https://www.tripadvisor.com/Restaurant_Review-g187412-d12632180-Reviews-Medea-Kiel_Schleswig_Holstein.html,Definitely something new for Kiel!,"This place is definitely something new and interesting. Georgian cuisine is very rich and consists of many spices and herbs. The portions are small, as many have written, they are meant for sharing with the others and experiencing many different tastes. If you have a big hunger though, be ready to order a lot (which will influence your bill in the end, of course :)). The menu is well-written with all the explanations of the dishes. Staff was friendly, although a bit overwhelmed with the number of people (the place was full). And it is better to book a table if you want to be sure you get one, especially during the evening hours. All in all, a nice new experience for an evening with friends or family. Hope to see Georgian wines in the menu one day as well, as I know they are great (now the restaurant does not have any)",4.0
Der Bauch von Kiel,https://www.tripadvisor.com/Restaurant_Review-g187412-d1039389-Reviews-Der_Bauch_von_Kiel-Kiel_Schleswig_Holstein.html,"Good food, good service","I visited this restaurant with my friend. We both had fish and we both really liked it! It was fresh and crispy. There were also many pasta and salad dishes on the menu, as well as steaks. The service was very friendly. There is a possibility to sit outside or inside.",5.0
Der Bauch von Kiel,https://www.tripadvisor.com/Restaurant_Review-g187412-d1039389-Reviews-Der_Bauch_von_Kiel-Kiel_Schleswig_Holstein.html,Excellent food in pleasant surroundings,"I have been here several times earlier while in Kiel. I have never been let down, and this dis not happen now either. I decided to go for the 5 course tasting menue. All dishes were well prepared and tasty. The filet of fish on tomato risotto was superb. Friendly and efficient service. Very good value considering quality. Must be among the best in Kiel. I will most certainly come again.",5.0
Der Bauch von Kiel,https://www.tripadvisor.com/Restaurant_Review-g187412-d1039389-Reviews-Der_Bauch_von_Kiel-Kiel_Schleswig_Holstein.html,"Interesting dishes, but not the best Gnocchi","The restaurant is nice, the menu has a number of dishes that sound interesting, clearly no standard menus. I had Gnocchi which were unfortunately disappointing, the colleagues who were accompanying me were really please with their dishes.",3.0
Der Bauch von Kiel,https://www.tripadvisor.com/Restaurant_Review-g187412-d1039389-Reviews-Der_Bauch_von_Kiel-Kiel_Schleswig_Holstein.html,Super dinner and drinks spot,The food here is excellent. The server we had was just OK. It seems like a lot of locals come here for drinks. We came for dinner and were very pleased. They had Italian dishes and meat dishes. I recommend it.,4.0
Der Bauch von Kiel,https://www.tripadvisor.com/Restaurant_Review-g187412-d1039389-Reviews-Der_Bauch_von_Kiel-Kiel_Schleswig_Holstein.html,Pleasure for more than your stomach,"Cosy restaurant with excellent food and drink, I was surprised by the day market fish. The meals were nice to see and a great pleasure to eat.",5.0
Der Bauch von Kiel,https://www.tripadvisor.com/Restaurant_Review-g187412-d1039389-Reviews-Der_Bauch_von_Kiel-Kiel_Schleswig_Holstein.html,"Excellent food, but noisy room","We were a group of people and were placed in a room where another group had already started their party, which was very loud. Our party may have added to that as we had to shout to each other to be heard. The acoustics was thus terrible, probably due to the interior arrangement. This was the negative side of the experience. If you can avoid an evening with shouting groups, this place will probably be rated excellent. The restaurant has a varied menu, basically Italian, with a large selection and choice of the day. I had a very good bruschetta with tomatoes before the main dish. As the main course I had the steak, which was absolutely excellent. I skipped the dessert, but from around the table I heard exclamations about the different dessert choices. We had a house wine with the food, which was fine, but not excellent. My high rating is due to the quality of the food, but not the atmosphere, which should be improved.",4.0
Der Bauch von Kiel,https://www.tripadvisor.com/Restaurant_Review-g187412-d1039389-Reviews-Der_Bauch_von_Kiel-Kiel_Schleswig_Holstein.html,sympathy and good food,"small restaurant near the center in a quiet residential area. within walking distance from my hotel. selection of appetizers, first and second courses of meat and fish. good soup season and is the plate of fish (bream) and meat. At the end, the requested 2 ng with bills (we were two) were understood 2 beers and the owner drank smiling with ""1000 grazie"".",4.0
Der Bauch von Kiel,https://www.tripadvisor.com/Restaurant_Review-g187412-d1039389-Reviews-Der_Bauch_von_Kiel-Kiel_Schleswig_Holstein.html,Don't let the name discourage you -- it's a culinary gem!,"When I first heard of this place, ""The belly of Kiel"", I had visions of one of those ubiquitous American all-you-can-eat nightmares with low-class people piling their plates to overflowing with rubbery, pseudo food. The name was so offputting, I had no intention of even trying to find it. Then one day as I was walking, I stumbled into this cozy place quite by accident.  It's really tucked away on a corner in a residential area, but close enough to downtown to make for a very pleasant walk. I've been there many times now, and have never once been disappointed. It's classy and sophisticated, but in an understated way featuring a dark wood interior contrasted with modern silver touches, crisp white table clothes, and enough textiles to contain sound. You pass through long curtains to enter this comfortable little world.

Highlights, besides great atmosphere, include the happy hour beverages until 7:30 -- a nice price break. That's a great way to cap off a challenging day and get in the right mood for a fine meal. And, of course, the food is the real draw.  Although I've savored every meal here, recently I've been very pleased with some of the pasta choices such as the Penne with gebratenen Lammstreifen, knackigem Gemüse, Kräutern und Parmesan.  My friend really liked her Tagliatelle with Zitronen-Orangenbutter, gebratener Riesengarnele und Lachsfilet. One of my favorite entrees is the perfectly-prepared rosa gebraten Barbarie-Entenbrust mit Kräuterjus. And when you are in the mood for a flavorful steak, you won't be disappointed here.  A real treat for your tongue is the Gebratenes Filetsteak mit Thymianjus, saisonalem Gemüse und Macaire-Kartoffeln.  As usual, I asked for English temperature, and that's exactly how it came out.  I could go on, but then I would be salivating all over the computer keyboard. 

Although the service is attentive, I have never felt rushed. Staff members have been quite personable and very patient with my strange-sounding German and oft questionable grammar. 

Another highlight for me is that I can go ""dressed"" as I am -- whether I am in a fancy evening dress or jeans and a nice sweater. I've never been made to feel out of place either way. This is particularly helpful if you are tourist who has the good sense not to try to walk around Kiel in high heels, or when you are going directly from work which I highly recommend if you intend to get a table. 

In closing, this is NOT a good place for kids (Gott sei Dank!), but would be a fine place for couples, friends or even business meetings. Make a reservation first, then Guten Appetit!",5.0
Der Bauch von Kiel,https://www.tripadvisor.com/Restaurant_Review-g187412-d1039389-Reviews-Der_Bauch_von_Kiel-Kiel_Schleswig_Holstein.html,Probably the best restaurant of Kiel,Deer carpaccio is the most tasty meal I ate for a last few months! It's worth it - you should try! The staff is very friendly and the atmosphere is amazing!,5.0
Der Bauch von Kiel,https://www.tripadvisor.com/Restaurant_Review-g187412-d1039389-Reviews-Der_Bauch_von_Kiel-Kiel_Schleswig_Holstein.html,Friendly staff - convenient location.,"Walking distance from our hotel (Tom Kyle). Not a big selection but what we got was good. We drank their Spanish red wine, which proved to be an excellent choice in addition to being very reasonably prices.",3.0
Der Bauch von Kiel,https://www.tripadvisor.com/Restaurant_Review-g187412-d1039389-Reviews-Der_Bauch_von_Kiel-Kiel_Schleswig_Holstein.html,Class and Cuisine,"Enter this restaurant and you are immediately taken by the classy-utilitarian decor: Polished wood floors, white table cloths and a friendly greeting from the staff. The food was terrific, especially the fish dishes. The place is a little hard to find but worth the walk through some of Kiel's nicest neighborhoods.",5.0
Der Bauch von Kiel,https://www.tripadvisor.com/Restaurant_Review-g187412-d1039389-Reviews-Der_Bauch_von_Kiel-Kiel_Schleswig_Holstein.html,"Top food, maybe more fun in the evening?","I don't do lunches, they lack atmosphere, and you can hardly enjoy a glas of wine without feeling sleepy for the rest of the afternoon. Nevertheless, this turned out to be a great place to celebrate my husband's birthday with his family: the food was excellent! We ordered one bruschetta with peperonata and a goat cheese and figues bruschetta... really delicious. The we had pastas: penne with beef, mushrooms and balsamico, gnocchi al gorgonzola, chicken tagliatelle with leek and almond sauce and tagliatelle with salmon and prawns with orange-butter sauce. All of the dishes were not exactly a 'light' choice, and a couple more prawns in my pasta wouldn't have hurt, however, we were all very impressed by the unusual flavour combinations. The restaurant was full and the Mittagstisch for 5-7 Euros seemed to be a hit. Unfortunately, service was average: not a single smile from the waitress, and complete lack of enthousiasm... maybe she doesn't do lunches either!",4.0
Der Bauch von Kiel,https://www.tripadvisor.com/Restaurant_Review-g187412-d1039389-Reviews-Der_Bauch_von_Kiel-Kiel_Schleswig_Holstein.html,"Fabulous, clean Good Food","After reading trip advisor decided to give it a try ... closed on Sunday .. sad disaster Business meeting next day suggested we go to dinner here ... hey what a great place The food is excellent, prepared well, served well, excellent service, friendly and has a much warmer feel on a minus 10 evening than the evening before with lights off.
Will be back at the very first opportunity .. keep it up ... thanks",5.0
Der Bauch von Kiel,https://www.tripadvisor.com/Restaurant_Review-g187412-d1039389-Reviews-Der_Bauch_von_Kiel-Kiel_Schleswig_Holstein.html,A classic in Kiel,"Since years an absolute favourite of mine in Kiel. Irrelevant which day of the week or time of day, service is always excellent, food fresh and delicious, good value for money. Exceptional are the waitress Farideh and barman Gordon. After a hard days work they spoil us rotten:-) the restaurant is not on a Main Street in Kiel, quite hidden and gets very full so reservation is often necessary .
Definitely worth a visit!",5.0
Der Bauch von Kiel,https://www.tripadvisor.com/Restaurant_Review-g187412-d1039389-Reviews-Der_Bauch_von_Kiel-Kiel_Schleswig_Holstein.html,Lovely little gem !,"Apparently this great restaurant has been open for ages here in Kiel. I was taken here by a good friend of mine and we had a great evening. Great service as soon as we arrived , lovely intimate dining room with a bar area and bistro seats at the front. We had Aperol spritz as aperitive ( apparently very popular in Germany and me very happy due to the fact that it is my favourite)
Outside was quite cold so I fancied a soup, and so I had cauliflower and duck, delicious!
As a main er had veal with patatoes gratin and duck breast in wine sauce. The place was full but service very good and noise level quote good so I enjoyed conversation with my friends.",5.0
Der Bauch von Kiel,https://www.tripadvisor.com/Restaurant_Review-g187412-d1039389-Reviews-Der_Bauch_von_Kiel-Kiel_Schleswig_Holstein.html,Really in the Belly,"Literally the name means ""The Belly of Kiel"". I was a little disappointed that they did not accept credit cards. But, the food was good and the service was good. I was there for dinner and so it was a little crowded, The place was a little dark, but I guess that was to stay in the theme of the name. Some may even call that cozy!! It also seems to be one of the places that everyone knows about it Kiel, so if you are a person who likes to visit places that 'are on the map', then knock yourself out!!",4.0
Der Bauch von Kiel,https://www.tripadvisor.com/Restaurant_Review-g187412-d1039389-Reviews-Der_Bauch_von_Kiel-Kiel_Schleswig_Holstein.html,Not sure if this place is still open,"I think this listing is erroneous, as the place I used to visit now appears to be closed",3.0
Der Bauch von Kiel,https://www.tripadvisor.com/Restaurant_Review-g187412-d1039389-Reviews-Der_Bauch_von_Kiel-Kiel_Schleswig_Holstein.html,A hidden jewel!!,"Not to be expected hidden in this street!!! Excellent food, fab service, of course English speaking( thanks Gorden) love it! Fresh food changing every week very fairly priced and not to forget 'happy hour every day until 19.30!!",5.0
Der Bauch von Kiel,https://www.tripadvisor.com/Restaurant_Review-g187412-d1039389-Reviews-Der_Bauch_von_Kiel-Kiel_Schleswig_Holstein.html,As always excellent food and wonderful friendly service,"We had the mixed plate of starters (Monsterous) and followed by the perfect pink duck breast. We had the house wine, and finished the evening sitting at the bar chatting to Gordon the ever friendly Barman drinking Gin and tonics. It is not the first time we have been here and it certainly will not be the last!

PS there is outside window sill seating for those wishing to go for a smoke, I think this is a nice touch (though I don't smoke)",5.0
Mamajun,https://www.tripadvisor.com/Restaurant_Review-g187412-d12724434-Reviews-Mamajun-Kiel_Schleswig_Holstein.html,Nice and cozy place with friendly staff,"We went here for dinner on a cold winther night, and we really enjoyed being here. The place is cozy and warm, and the staff very friendly and attentive. The food was good and with optional portion sizes. The menu is not big. Also the wine list is short, and the one we ordered was unfortunately not in stock. We had lamb sausage and fried chicken and only complaint would be that the garlic bread really lacked garlic! It wouldn't hurt to spice up the flavours in general.",4.0
Mamajun,https://www.tripadvisor.com/Restaurant_Review-g187412-d12724434-Reviews-Mamajun-Kiel_Schleswig_Holstein.html,"Very tasty food, nice atmosphere, spacious and friendly prices. Recommended. Heerlijk gegeten en gedronken.","Wow! What an experience! This i restaurant serves food and home made soft drinks of an outstanding quality. Try their crispy duck, it is unforgettable! The only disadvantage is that for the rest of your life you are so spoiled that all other so called crispy duck plates will disappoint you. 
Besides,  the bar serves some rather rare, but beautiful whiskies. Would in itself be reason enough to visit this restaurant that is manned by guys who know how true hospitality looks and feels like.",5.0
Mamajun,https://www.tripadvisor.com/Restaurant_Review-g187412-d12724434-Reviews-Mamajun-Kiel_Schleswig_Holstein.html,innovative kitchen for foodies,"we arrived here on advise of a local. we were happy to find that the restaurant was not overbooked. a very limited menu card, which is usually a good sign. It means that the chef takes care of his ingredients and recipies, fresh and ingenious. The wine card is also limited with various wines available per glass. Again, good points. A home made lemonade is available as drink. We had starters and main course. The salad was good, but not extrordinary, the ravioli surprised with a mix of tastes. The main cours blasted us away. The vegetarion Kartoffel was astonishing, the Lachsforelle was tastefull, juicy and 'a point'. Usually I don't like when fish is half backed, half raw but this recepy really changed my opinion. 
The service was attentfull, slightly hesitant, an additional charm
Apparently, this restaurant is considered as expensive, but for a foodie from Belgium prices are below average. 
Strongly recommend this restaurant if you are looking for a culinary evening",4.0
N.I.L.,https://www.tripadvisor.com/Restaurant_Review-g187412-d1182775-Reviews-N_I_L-Kiel_Schleswig_Holstein.html,N.I.L,Love it that they have english menu. The food here is delicious and decently priced. I love the atmosphere but it can be crowded during meal times. Be prepared to wait during their busy hour.,4.0
N.I.L.,https://www.tripadvisor.com/Restaurant_Review-g187412-d1182775-Reviews-N_I_L-Kiel_Schleswig_Holstein.html,"Lovely food, comfortable atmosphere","We love going to N.I.L. for a bite to eat and some drink, it’s always a reasonable price, big portions and great quality, we have spent many a time just sitting people watching with a bottle of prosecco or 2. The seating is always comfortable and you can easily sit outside in the bad weather as well due to the heaters and throws, the tables can be a little small if there is 3 or more people ordering something such as breakfast which comes with a few different items. The only problem is that you can tell some of the staff dislike their job as they can be quite grumpy and really show it.",4.0
N.I.L.,https://www.tripadvisor.com/Restaurant_Review-g187412-d1182775-Reviews-N_I_L-Kiel_Schleswig_Holstein.html,The Spot to be !,"This is a fine location in Kiel for Food , Drinks and People watching. The N.I.L. has this special atmosphere to be seen and to see others. The service surprising fresh and young and friendly. The food , especially pastas are big portions. Good idea to take the remains back home!",4.0
N.I.L.,https://www.tripadvisor.com/Restaurant_Review-g187412-d1182775-Reviews-N_I_L-Kiel_Schleswig_Holstein.html,Very impressed,"This is my first time im kiel, and i lookin for a quickly lunch with my girlfriend. Very cool place, in a nice sunny day you can stay by the street without problem. Nice menu with a Great selection of pasta, very Great cooked ""al dente"", of course im italian and i dont habe found so good pasta in Many place of germany. Friendly and professional service also, we come back for sure.",5.0
N.I.L.,https://www.tripadvisor.com/Restaurant_Review-g187412-d1182775-Reviews-N_I_L-Kiel_Schleswig_Holstein.html,The placeto be,"Great bar, great outside sitting, good Menu, good specials, all the drink selection you can handle. Very hip place.",5.0
N.I.L.,https://www.tripadvisor.com/Restaurant_Review-g187412-d1182775-Reviews-N_I_L-Kiel_Schleswig_Holstein.html,See and be seen,"A nice place for a glass of wine and something small. Salads are good, but the rest is just ok. Going to this place is rather “a statement” of somewhat wealthier group of people, who want to be seen, than a strive for a good food",3.0
N.I.L.,https://www.tripadvisor.com/Restaurant_Review-g187412-d1182775-Reviews-N_I_L-Kiel_Schleswig_Holstein.html,Nice little location,"It's a nice place to have a drink and dinner with friends. At first it seems to be a posh place and I was a bit worried about the price range, but it was actually quite acceptable. Waiter was friendly and fast. One downside though are the restrooms - one for male and female is for a place like that way to little.",4.0
N.I.L.,https://www.tripadvisor.com/Restaurant_Review-g187412-d1182775-Reviews-N_I_L-Kiel_Schleswig_Holstein.html,Very well patronised eatery,Has a large menu with an open kitchen as well as a large outdoor eating area. Visited 3 times and the food was always good.,4.0
N.I.L.,https://www.tripadvisor.com/Restaurant_Review-g187412-d1182775-Reviews-N_I_L-Kiel_Schleswig_Holstein.html,Breakfast nothing special and slow service,"I read alot of reviews for this place and had been here once before for lunch (great meal) price was okay. However, the breakfast this morning was 3/5 stars, portions were tiny and nothing special. If you get the mix platter and bonus it did come with 3 drinks (2 cold servings in wine glass and 1 hot beverage) depends if you get the vegetarian or the biggest platter which including some deli meats came to around $11-14Euros. The service was very slow, my partner and I ordered two extra croissants it took over 10min so we cancelled it in the end.",3.0
N.I.L.,https://www.tripadvisor.com/Restaurant_Review-g187412-d1182775-Reviews-N_I_L-Kiel_Schleswig_Holstein.html,"Great food, lovely spot to people watch","A little 'institution' in Kiel. Great location; comfy chairs with sheep skins and blankets to brave the colder days. The food is yummy - the concept of choosing pasta types and different toppings is very appealing. Menu offers a nice selection. It's a great place to sit back, enjoy a nice cup of coffee, relax, watch the day go by!",4.0
N.I.L.,https://www.tripadvisor.com/Restaurant_Review-g187412-d1182775-Reviews-N_I_L-Kiel_Schleswig_Holstein.html,Nice and cozy,"Nice place on Holtenauer Strasse, good food and decent service. Always crowded and always a dinamic place. One of my favourite restaurants in Kiel .",5.0
N.I.L.,https://www.tripadvisor.com/Restaurant_Review-g187412-d1182775-Reviews-N_I_L-Kiel_Schleswig_Holstein.html,Friendly staff amd good food,"Tasty pasta and very friendly staff. We ordered pasta with shrimps and chili and tagliatelle with gorgonzola and beef and it was really good. The price is ok. Good atmosphere, when the weather is good it's really nice to sit in the terraze.",4.0
N.I.L.,https://www.tripadvisor.com/Restaurant_Review-g187412-d1182775-Reviews-N_I_L-Kiel_Schleswig_Holstein.html,"Good healthy food, nice location!",Food is good and not over-priced. Seems to have a certain dress code as people are looking at you when you are too casually dressed.,4.0
N.I.L.,https://www.tripadvisor.com/Restaurant_Review-g187412-d1182775-Reviews-N_I_L-Kiel_Schleswig_Holstein.html,Safi sana,Nimefika hapa mwaka jana na nimependa sana. Chakula hapa ni tamu sana. Sija subiri muda mrefu sana na nime wesa ku chagua pasta yangu hapo hapo ambayo wana tengenesa. Kuna watu wengi sana na nisehemu nzuri sana ku kaa na kuongea na marafiki. Asanteni I came here last year and really enjoyed myself. The food is very nice and I didn't have to wait long at all. I was able to pick my own pasta which they all make themselves. This is a very popular place and is great for hanging out and chatting to friends. Thanks,5.0
Ocean Eleven,https://www.tripadvisor.com/Restaurant_Review-g1177047-d6209600-Reviews-Ocean_Eleven-Laboe_Schleswig_Holstein.html,Nice casual restaurant with beach patio.,"Good quality food, standard modern cuisine, friendly staff, casual atmosphere, patio directly on the beach. Good choice.",4.0
Ocean Eleven,https://www.tripadvisor.com/Restaurant_Review-g1177047-d6209600-Reviews-Ocean_Eleven-Laboe_Schleswig_Holstein.html,Good views,The wait staff is friendly and we were seated right away though they were busy. Seating by the window offers interesting views of the Baltic sea and marina. Bathrooms are clean. The waffles were soft fresh and cherry sauce was tasty and adequate for one waffle.  The desserts offered are very small and more expensive than in similar restaurants.  Hot drinks were good. We enjoyed the Lumumba. Prices are high for the portions and quality even taking the view into account.,3.0
Ocean Eleven,https://www.tripadvisor.com/Restaurant_Review-g1177047-d6209600-Reviews-Ocean_Eleven-Laboe_Schleswig_Holstein.html,Delicious tapas!,"Having been here for a coffee about 5 years ago we decided to stop by and have lunch this time around. The service was very good to start, friendly and efficient as you would expect. I had a glass of house rosé and my fiancé had beer, no complaints. For food we decided to go for the special, which is as a tapas platter for 2 which included prawns, figs wrapped in bacon, tortilla, olives, garlic bread, mussels, chorizo, manchego, grilled chillies/peppers, Serrano, aioli and fruit… all for just under €30!! There was SO much food it was unbelievable, and all very tasty. Service slipped a little following our second order of drinks, the girl didn’t note down the order so another lady went to serve us incorrect drinks, when we advised it’s was wrong she almost tried to protest that it must be our order, which it wasn’t… hence the 4 stars not 5. After this service picked up again and we had cake with ice cream… cherry crumble cake for me and apple cake for my fiancé, both HUGE pieces and very flavoursome, the ice cream was an intense vanilla flavour and very silky… although we were both full we wanted more! We are glad we returned after so many years!",4.0
Ocean Eleven,https://www.tripadvisor.com/Restaurant_Review-g1177047-d6209600-Reviews-Ocean_Eleven-Laboe_Schleswig_Holstein.html,Friendly staff and delicious food,Highly recomand it. Very friendly staff. Perfect location. Very clean. The food is delicious and served quickly,5.0
Ocean Eleven,https://www.tripadvisor.com/Restaurant_Review-g1177047-d6209600-Reviews-Ocean_Eleven-Laboe_Schleswig_Holstein.html,Friendly place,The rating is a balance between the extremely friendly staff and the average food. We came there at prime time with two little kids and must have looked quite desperate. We were offered a table despite the fact that all other guests were turned downed. Thanks! The lady that served our table was also very friendly. Our kids had the chicken nuggets and ate it all. We had noodles with chanterelles which were good. The slab could have been better and also the fried potatoes. Prices are moderate so definitely a place to go. View is also very g,4.0
Ocean Eleven,https://www.tripadvisor.com/Restaurant_Review-g1177047-d6209600-Reviews-Ocean_Eleven-Laboe_Schleswig_Holstein.html,Place to avoid,"Most rude and unpolite staff experienced. Compared to the other places nearby, this is a place to avoid... After very bad service, when not tipping, we were as a last godbye schooled about that you where expected to tip when being tourists here.... Hmmm... So bad it was actually close to fun ;)",1.0
Ocean Eleven,https://www.tripadvisor.com/Restaurant_Review-g1177047-d6209600-Reviews-Ocean_Eleven-Laboe_Schleswig_Holstein.html,Fantastic Boxing Day Dinner,"Went here with the extended family for a meal on boxing day, and where absolutely delighted! The food was excellent but what really made this place shine was the fantastic staff. Always friendly and forthcoming, they made us feel as honoured guests; the German adage ""Sie lasen uns jeden Wunsch von den Lippen"" feels apt. My grandfather suffers from dementia and my grandmother has quite bad hearing, and we had a couple of 'fussy eaters' (dietary requirements etc) with us, none of which presented a problem to the staff. Honestly, ten out of ten!",5.0
Ocean Eleven,https://www.tripadvisor.com/Restaurant_Review-g1177047-d6209600-Reviews-Ocean_Eleven-Laboe_Schleswig_Holstein.html,Cafe Beach Bar,This is a pavilion on the beach with outside decking all round and a fairly modern feel. The decor and menu is simple and the prices a bit high for a beach bar. The service was average with some staff rushing about looking stressed. The food was average. The view of the beach and the big ships passing by is the best thing about this restaurant. The most unusual thing is the dimly lit toilets that are nusery-rhyme themes. Really odd and worth a look. Its OK for a bite to eat but not a night out.,3.0
